date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:39:41	92564/92564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2216994-5d9a7b14c6f43%22	http://localhost/wordpress/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot	(from http://localhost/wordpress/)
20:39:41	20351/20351	---M-Z	200	added ('OK')	text/css	etag:%224f7f-5d9cf15979c22-gzip%22	http://localhost/wordpress/wp-content/et-cache/20/et-core-unified-tb-56-tb-69-deferred-20.min.css?ver=1646858327	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/et-cache/20/et-core-unified-tb-56-tb-69-deferred-20.minbfdb.css	(from http://localhost/wordpress/)
20:39:43	11345/11345	---M--	200	added ('OK')	image/png	etag:%222c51-5d9ccdbdf19d0%22	http://localhost/wordpress/wp-content/uploads/2022/03/Logo-2-5.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Logo-2-5.png	(from http://localhost/wordpress/)
20:39:47	25693/25693	---M--	200	added ('OK')	image/png	etag:%22645d-5d9a7ba783849%22	http://localhost/wordpress/wp-content/uploads/2022/03/crypto-bg-02.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/crypto-bg-02.png	(from http://localhost/wordpress/)
20:39:48	67835/67835	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Mar%202022%2020:39:37%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/20	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-json/wp/v2/pages/20.json	(from http://localhost/wordpress/)
20:39:48	3371/3371	---M--	200	added ('OK')	image/png	etag:%22d2b-5d9a7b9f768ae%22	http://localhost/wordpress/wp-content/uploads/2022/03/Crypto_Icon_13-1.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Crypto_Icon_13-1.png	(from http://localhost/wordpress/)
20:39:49	172105/172105	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Mar%202022%2020:39:48%20GMT	http://localhost/wordpress/about-us/	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/about-us/index.html	(from http://localhost/wordpress/)
20:39:50	193771/193771	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Mar%202022%2020:39:49%20GMT	http://localhost/wordpress/what-we-offer/	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/what-we-offer/index.html	(from http://localhost/wordpress/)
20:39:51	5473/5473	---M--	200	added ('OK')	image/png	etag:%221561-5d9a7b9fa99e6%22	http://localhost/wordpress/wp-content/uploads/2022/03/Crypto_Icon_15.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Crypto_Icon_15.png	(from http://localhost/wordpress/)
20:39:51	5949/5949	---M--	200	added ('OK')	image/png	etag:%22173d-5d9a7b9fd6d4b%22	http://localhost/wordpress/wp-content/uploads/2022/03/Crypto_Icon_14.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Crypto_Icon_14.png	(from http://localhost/wordpress/)
20:39:59	46731/46731	---M--	200	added ('OK')	image/png	etag:%22b68b-5d9a7beded215%22	http://localhost/wordpress/wp-content/uploads/2022/03/crypto_illustration_19.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/crypto_illustration_19.png	(from http://localhost/wordpress/)
20:40:00	51687/51687	---M--	200	added ('OK')	image/jpeg	etag:%22c9e7-5d9a7bf108dac%22	http://localhost/wordpress/wp-content/uploads/2022/03/portrait-square-07.jpg	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/portrait-square-07.jpg	(from http://localhost/wordpress/)
20:40:02	20181/20181	---M--	200	added ('OK')	image/png	etag:%224ed5-5d9a7bf1b9dfe%22	http://localhost/wordpress/wp-content/uploads/2022/03/crypto_illustration_05-1.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/crypto_illustration_05-1.png	(from http://localhost/wordpress/)
20:40:03	11224/11224	---M-Z	200	added ('OK')	application/javascript	etag:%222bd8-5b45debe27b80-gzip%22	http://localhost/wordpress/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-includes/js/jquery/jquery-migrate.mind617.js	(from http://localhost/wordpress/)
20:40:05	89521/89521	---M-Z	200	added ('OK')	application/javascript	etag:%2215db1-5bd3006388300-gzip%22	http://localhost/wordpress/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-includes/js/jquery/jquery.minaf6c.js	(from http://localhost/wordpress/)
20:40:07	16279/16279	---M-Z	200	added ('OK')	application/javascript	etag:%223f97-5d9a7b16a49a7-gzip%22	http://localhost/wordpress/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/hashchange.js?ver=4.14.8	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/hashchange3c93.js	(from http://localhost/wordpress/)
20:40:07	9318/9318	---M-Z	200	added ('OK')	application/javascript	etag:%222466-5d9a7b16a3df0-gzip%22	http://localhost/wordpress/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart.js?ver=4.14.8	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart3c93.js	(from http://localhost/wordpress/)
20:40:07	191024/191024	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Mar%202022%2020:39:37%20GMT	http://localhost/wordpress/wp-json/	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-json/index.html	(from http://localhost/wordpress/)
20:40:08	1343/1343	---M-Z	200	added ('OK')	application/javascript	etag:%2253f-5d9a7b14cf407-gzip%22	http://localhost/wordpress/wp-content/themes/Divi/core/admin/js/common.js?ver=4.14.8	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/themes/Divi/core/admin/js/common3c93.js	(from http://localhost/wordpress/)
20:40:08	1422/1422	---M--	200	added ('OK')	image/gif	etag:%2258e-5d9a7b17d11af%22	http://localhost/wordpress/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	(from http://localhost/wordpress/wp-content/et-cache/20/et-divi-dynamic-tb-56-tb-69-20.css?ver=1646858326)
20:40:09	188277/188277	---M--	200	added ('OK')	image/png	etag:%222df75-5d9a7b9ac2883%22	http://localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_07-1.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_07-1.png	(from http://localhost/wordpress/)
20:40:09	59364/59364	---M-Z	200	added ('OK')	text/css	etag:%22e7e4-5d9cf193aa822-gzip%22	http://localhost/wordpress/wp-content/et-cache/27/et-divi-dynamic-tb-56-tb-69-27.css?ver=1646858388	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/et-cache/27/et-divi-dynamic-tb-56-tb-69-27c60a.css	(from http://localhost/wordpress/about-us/)
20:40:10	2345/2345	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Mar%202022%2020:40:09%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fabout-us%2F	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-json/oembed/1.0/embed10e1.json	(from http://localhost/wordpress/about-us/)
20:40:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Mar%202022%2020:40:10%20GMT	http://localhost/wordpress/?p=27	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/index1c4a.html	(from http://localhost/wordpress/about-us/)
20:40:11	2411/2411	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Mar%202022%2020:40:11%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-json/oembed/1.0/embed408f	(from http://localhost/wordpress/about-us/)
20:40:13	28508/28508	---M--	200	added ('OK')	image/png	etag:%226f5c-5d9a7bef47afe%22	http://localhost/wordpress/wp-content/uploads/2022/03/crypto-bg-04.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/crypto-bg-04.png	(from http://localhost/wordpress/wp-content/et-cache/20/et-core-unified-tb-56-tb-69-deferred-20.min.css?ver=1646858327)
20:40:13	9479/9479	---M--	200	added ('OK')	image/png	etag:%222507-5d9a7b96e5e1d%22	http://localhost/wordpress/wp-content/uploads/2022/03/crypto_illustration_11.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/crypto_illustration_11.png	(from http://localhost/wordpress/about-us/)
20:40:13	273011/273011	---MCZ	200	added ('OK')	application/javascript	etag:%2242a73-5d9a7b17e2ebf-gzip%22	http://localhost/wordpress/wp-content/themes/Divi/js/scripts.min.js?ver=4.14.8	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/themes/Divi/js/scripts.min3c93.js	(from http://localhost/wordpress/)
20:40:16	44144/44144	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Mar%202022%2020:40:09%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/27	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-json/wp/v2/pages/27.json	(from http://localhost/wordpress/about-us/)
20:40:17	1932/1932	---M--	200	added ('OK')	image/png	etag:%2278c-5d9a7c3875ad0%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo_01-1.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/logo_01-1.png	(from http://localhost/wordpress/about-us/)
20:40:18	2471/2471	---M--	200	added ('OK')	image/png	etag:%229a7-5d9a7c38bfb80%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo_02.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/logo_02.png	(from http://localhost/wordpress/about-us/)
20:40:18	2004/2004	---M--	200	added ('OK')	image/png	etag:%227d4-5d9a7c38fd010%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo_03.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/logo_03.png	(from http://localhost/wordpress/about-us/)
20:40:18	886/886	---M--	200	added ('OK')	image/png	etag:%22376-5d9a7c3939fe9%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo_04.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/logo_04.png	(from http://localhost/wordpress/about-us/)
20:40:19	1991/1991	---M--	200	added ('OK')	image/png	etag:%227c7-5d9a7c3a1d1c9%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo_05.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/logo_05.png	(from http://localhost/wordpress/about-us/)
20:40:19	37328/37328	---M--	200	added ('OK')	image/png	etag:%2291d0-5d9a7c346b5ba%22	http://localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_05.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_05.png	(from http://localhost/wordpress/about-us/)
20:40:19	41809/41809	---M--	200	added ('OK')	image/png	etag:%22a351-5d9a7c32ee8e1%22	http://localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_03-1.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_03-1.png	(from http://localhost/wordpress/about-us/)
20:40:19	1825/1825	---M--	200	added ('OK')	image/png	etag:%22721-5d9a7c3a60005%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo_06.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/logo_06.png	(from http://localhost/wordpress/about-us/)
20:40:20	1838/1838	---M--	200	added ('OK')	image/png	etag:%2272e-5d9a7c3aa0293%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo_07.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/logo_07.png	(from http://localhost/wordpress/about-us/)
20:40:20	1623/1623	---M--	200	added ('OK')	image/png	etag:%22657-5d9a7c3afaa48%22	http://localhost/wordpress/wp-content/uploads/2022/03/logo_08.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/logo_08.png	(from http://localhost/wordpress/about-us/)
20:40:21	87903/87903	---M-Z	200	added ('OK')	text/css	etag:%221575f-5d9cf1480e7f1-gzip%22	http://localhost/wordpress/wp-content/et-cache/7/et-divi-dynamic-tb-56-tb-69-7.css?ver=1646858309	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/et-cache/7/et-divi-dynamic-tb-56-tb-69-7c962.css	(from http://localhost/wordpress/what-we-offer/)
20:40:29	107198/107198	---M--	200	added ('OK')	image/png	etag:%221a2be-5d9a7c3691d02%22	http://localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_14.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_14.png	(from http://localhost/wordpress/about-us/)
20:40:29	2370/2370	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Mar%202022%2020:40:29%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fwhat-we-offer%2F	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-json/oembed/1.0/embed5d19.json	(from http://localhost/wordpress/what-we-offer/)
20:40:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Mar%202022%2020:40:29%20GMT	http://localhost/wordpress/?p=7	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/indexc4f7.html	(from http://localhost/wordpress/what-we-offer/)
20:40:30	54081/54081	---MC-	200	added ('OK')	application/json	date:Wed,%2009%20Mar%202022%2020:40:21%20GMT	http://localhost/wordpress/wp-json/wp/v2/pages/7	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-json/wp/v2/pages/7.json	(from http://localhost/wordpress/what-we-offer/)
20:40:30	2436/2436	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Mar%202022%2020:40:30%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fwhat-we-offer%2F&format=xml	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-json/oembed/1.0/embedfb78	(from http://localhost/wordpress/what-we-offer/)
20:40:30	11590/11590	---M-Z	200	added ('OK')	text/css	etag:%222d46-5d9cf14a04aef-gzip%22	http://localhost/wordpress/wp-content/et-cache/7/et-core-unified-tb-56-tb-69-deferred-7.min.css?ver=1646858311	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/et-cache/7/et-core-unified-tb-56-tb-69-deferred-7.min61d1.css	(from http://localhost/wordpress/what-we-offer/)
20:40:47	169179/169179	---M--	200	added ('OK')	image/png	etag:%22294db-5d9a7c2fe00c0%22	http://localhost/wordpress/wp-content/uploads/2022/03/crypto-bg-03-1.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/crypto-bg-03-1.png	(from http://localhost/wordpress/about-us/)
20:40:51	134885/134885	---M--	200	added ('OK')	image/png	etag:%2220ee5-5d9a7ba56eba9%22	http://localhost/wordpress/wp-content/uploads/2022/03/crypto_illustration_18.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/crypto_illustration_18.png	(from http://localhost/wordpress/what-we-offer/)
20:40:51	202259/202259	---M--	200	added ('OK')	image/jpeg	etag:%2231613-5d9a7c3b3f426%22	http://localhost/wordpress/wp-content/uploads/2022/03/IMG-5815-1024x1024-1.jpg	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/IMG-5815-1024x1024-1.jpg	(from http://localhost/wordpress/about-us/)
20:40:53	183815/183815	---M--	200	added ('OK')	image/png	etag:%222ce07-5d9a7ba080ee6%22	http://localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_01.png	C:/My%20Web%20Sites/portfoliopal/localhost/wordpress/wp-content/uploads/2022/03/Crypto_Illustration_01.png	(from http://localhost/wordpress/what-we-offer/)
